TransactionDate,CargoName,TargetCity,CommodityName,Quantity,HarborReportVesselID,OVLSVesselID,HarborReportVesselType,OVLSLocation,OVLSVesselType,TransponderTime,DwellTime
2035-10-11,cargo_2035_25419db3,Lomark,Wrasse/Labridae n.refert,20.25,perchpursuer982,perchpursuer982,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-10-11T16:44:21.882986,4856.638337
2035-10-11,cargo_2035_25419db3,Lomark,Wrasse/Labridae n.refert,20.25,freightfrequency5f65,freightfrequency5f65,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-10-11T16:37:18.140192,67939.928167
2035-10-11,cargo_2035_25419db3,Lomark,Wrasse/Labridae n.refert,20.25,freightfrequency5f65,freightfrequency5f65,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-10-11T16:37:18.140192,67939.928167
2035-10-11,cargo_2035_25419db3,Lomark,Wrasse/Labridae n.refert,20.25,oceanicoracle2bf2,oceanicoracle2bf2,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-10-11T01:25:05.877359,65939.650929
2035-10-18,cargo_2035_25421e17,Lomark,Wrasse/Labridae n.refert,19.5,gurnardgrabberd9a,gurnardgrabberd9a,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-10-18T04:11:10.283414,28465.185642
2035-10-25,cargo_2035_254246f7,Lomark,Wrasse/Labridae n.refert,0.75,seabassbandit9ad,seabassbandit9ad,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-10-25T04:33:53.579962,27145.636096
2035-11-01,cargo_2035_254260cd,Lomark,Wrasse/Labridae n.refert,11.25,cargocatalystb02,cargocatalystb02,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-01T09:08:50.395008,66608.697579
2035-11-01,cargo_2035_254260cd,Lomark,Wrasse/Labridae n.refert,11.25,cargocatalystb02,cargocatalystb02,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-01T09:08:50.395008,66608.697579
2035-11-08,cargo_2035_254280fa,Lomark,Wrasse/Labridae n.refert,12.0,maritimemajesticeb7,maritimemajesticeb7,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-08T22:15:57.389093,59214.036498
2035-11-08,cargo_2035_254280fa,Lomark,Wrasse/Labridae n.refert,12.0,maritimemajesticeb7,maritimemajesticeb7,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-08T22:15:57.389093,59214.036498
2035-11-29,cargo_2035_25435394,Lomark,Wrasse/Labridae n.refert,18.75,oceanicoracle9da,oceanicoracle9da,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-11-29T10:19:21.679674,62468.264812
2035-11-29,cargo_2035_25435394,Lomark,Wrasse/Labridae n.refert,18.75,yellowperchpiratec59,yellowperchpiratec59,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T23:49:30.413451,5466.010701
2035-11-29,cargo_2035_25435394,Lomark,Wrasse/Labridae n.refert,18.75,yellowperchpiratec59,yellowperchpiratec59,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T23:49:30.413451,5466.010701
2035-11-29,cargo_2035_25435394,Lomark,Wrasse/Labridae n.refert,18.75,sharkshooterd66,sharkshooterd66,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T22:00:41.737315,266358.262685
2035-11-29,cargo_2035_25435394,Lomark,Wrasse/Labridae n.refert,18.75,sharkshooterd66,sharkshooterd66,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T22:00:41.737315,266358.262685
2035-11-29,cargo_2035_25435394,Lomark,Wrasse/Labridae n.refert,18.75,gurnardgrabberd9a,gurnardgrabberd9a,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T03:15:23.767038,31751.832712
2035-11-29,cargo_2035_25435394,Lomark,Wrasse/Labridae n.refert,18.75,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T05:00:00,3436.49664
2035-11-29,cargo_2035_25435394,Lomark,Wrasse/Labridae n.refert,18.75,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T19:49:15.670089,4176.680449
2035-11-29,cargo_2035_25435394,Lomark,Wrasse/Labridae n.refert,18.75,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T05:00:00,3436.49664
2035-11-29,cargo_2035_25435394,Lomark,Wrasse/Labridae n.refert,18.75,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T19:49:15.670089,4176.680449
2035-11-29,cargo_2035_25435394,Lomark,Wrasse/Labridae n.refert,18.75,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T05:00:00,3436.49664
2035-11-29,cargo_2035_25435394,Lomark,Wrasse/Labridae n.refert,18.75,seahunter56b,seahunter56b,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T19:49:15.670089,4176.680449
2035-11-29,cargo_2035_25435394,Lomark,Wrasse/Labridae n.refert,18.75,opheliacac,opheliacac,['Entity.Vessel.FishingVessel'],City of Lomark,['Entity.Vessel.FishingVessel'],2035-11-29T18:30:47.803573,63195.058119
2035-02-05,cargo_2035_26982160,Haacklee,Wrasse/Labridae n.refert,7.000000000000001,europeanperchpirated9b,europeanperchpirated9b,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-02-05T00:00:00,0.0
2035-02-05,cargo_2035_26982160,Haacklee,Wrasse/Labridae n.refert,7.000000000000001,europeanperchpirated9b,europeanperchpirated9b,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-02-05T20:56:00.921279,227318.513072
2035-02-05,cargo_2035_26982160,Haacklee,Wrasse/Labridae n.refert,7.000000000000001,seawayservicesc71,seawayservicesc71,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-02-05T19:29:05.216086,59856.591332
2035-03-15,cargo_2035_26985dda,Haacklee,Wrasse/Labridae n.refert,6.25,soleseeker47a,soleseeker47a,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-03-15T00:53:29.385932,40032.871215
2035-03-19,cargo_2035_26986132,Haacklee,Wrasse/Labridae n.refert,5.5,bluefishbandit8ec,bluefishbandit8ec,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-03-19T14:14:35.856158,121638.386857
2035-03-19,cargo_2035_26986132,Haacklee,Wrasse/Labridae n.refert,5.5,longnosesuckerseeker6ab,longnosesuckerseeker6ab,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-03-19T14:57:54.383789,75764.613825
2035-03-26,cargo_2035_2698869f,Haacklee,Wrasse/Labridae n.refert,5.75,freightfountaind90,freightfountaind90,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-03-26T16:01:05.393734,70817.919984
2035-04-02,cargo_2035_269906db,Haacklee,Wrasse/Labridae n.refert,4.0,anchovyassaulterb1c,anchovyassaulterb1c,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-04-02T12:45:50.830605,84023.254557
2035-04-02,cargo_2035_269906db,Haacklee,Wrasse/Labridae n.refert,4.0,anchovyassaulterb1c,anchovyassaulterb1c,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-04-02T00:00:00,0.0
2035-04-02,cargo_2035_269906db,Haacklee,Wrasse/Labridae n.refert,4.0,halibuthunterd84,halibuthunterd84,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-04-02T00:00:00,0.0
2035-04-02,cargo_2035_269906db,Haacklee,Wrasse/Labridae n.refert,4.0,halibuthunterd84,halibuthunterd84,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-04-02T20:18:23.662564,56550.571185
2035-04-02,cargo_2035_269906db,Haacklee,Wrasse/Labridae n.refert,4.0,skipjacktunatakerf85,skipjacktunatakerf85,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-04-02T00:00:00,18359.002186
2035-04-05,cargo_2035_2699108c,Haacklee,Wrasse/Labridae n.refert,0.25,squidsquad7fd,squidsquad7fd,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-04-05T03:37:16.363016,332563.636984
2035-04-05,cargo_2035_2699108c,Haacklee,Wrasse/Labridae n.refert,0.25,squidsquad7fd,squidsquad7fd,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-04-05T03:37:16.363016,332563.636984
2035-04-05,cargo_2035_2699108c,Haacklee,Wrasse/Labridae n.refert,0.25,shipmatrix9b4,shipmatrix9b4,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-04-05T22:42:34.357984,42062.101246
2035-04-05,cargo_2035_2699108c,Haacklee,Wrasse/Labridae n.refert,0.25,bulkcarriers6cd,bulkcarriers6cd,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-04-05T19:30:29.471779,51525.809549
2035-04-19,cargo_2035_2699629a,Haacklee,Wrasse/Labridae n.refert,9.75,harborhorizon6c6,harborhorizon6c6,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-04-19T13:22:47.524260,60857.778936
2035-04-26,cargo_2035_26998c89,Haacklee,Wrasse/Labridae n.refert,8.5,oceanicoasis15f6,oceanicoasis15f6,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-04-26T19:55:23.487900,63438.523378
2035-04-26,cargo_2035_26998c89,Haacklee,Wrasse/Labridae n.refert,8.5,harborhorizon10ecb,harborhorizon10ecb,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-04-26T23:58:56.787614,56062.891978
2035-05-14,cargo_2035_27001fd9,Haacklee,Wrasse/Labridae n.refert,6.0,nauticalnirvana874,nauticalnirvana874,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-05-14T23:11:33.091691,55657.271503
2035-05-31,cargo_2035_2700770f,Haacklee,Wrasse/Labridae n.refert,9.5,maritimemaelstromc5d,maritimemaelstromc5d,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-05-31T11:57:36.031642,63090.495369
2035-06-04,cargo_2035_2700842e,Haacklee,Wrasse/Labridae n.refert,6.0,halibuthunterd84,halibuthunterd84,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-06-04T20:14:15.141291,56892.548694
2035-06-04,cargo_2035_2700842e,Haacklee,Wrasse/Labridae n.refert,6.0,halibuthunterd84,halibuthunterd84,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-06-04T20:14:15.141291,56892.548694
2035-06-04,cargo_2035_2700842e,Haacklee,Wrasse/Labridae n.refert,6.0,seawaysurgeb1c,seawaysurgeb1c,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-06-04T18:16:25.447405,64847.406831
2035-06-07,cargo_2035_27009220,Haacklee,Wrasse/Labridae n.refert,9.75,turbottakerd86,turbottakerd86,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-06-07T03:51:19.018381,115964.565968
2035-06-07,cargo_2035_27009220,Haacklee,Wrasse/Labridae n.refert,9.75,turbottakerd86,turbottakerd86,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-06-07T03:51:19.018381,115964.565968
2035-06-07,cargo_2035_27009220,Haacklee,Wrasse/Labridae n.refert,9.75,seawaysynergybaf,seawaysynergybaf,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-06-07T04:34:24.742517,44024.909464
2035-02-15,cargo_2035_2701256b,Haacklee,Wrasse/Labridae n.refert,7.000000000000001,cargocatalyst39a7,cargocatalyst39a7,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-02-15T03:47:31.766776,47330.730521
2035-07-19,cargo_2035_27018e28,Lomark,Wrasse/Labridae n.refert,5.0,freightfountaind90,freightfountaind90,['Entity.Vessel.CargoVessel'],City of Lomark,['Entity.Vessel.CargoVessel'],2035-07-19T22:24:29.307811,74483.828508
2035-07-23,cargo_2035_2701951c,Haacklee,Wrasse/Labridae n.refert,5.0,arcticgraylingangler094,arcticgraylingangler094,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-07-23T06:29:21.464432,149567.022372
2035-07-23,cargo_2035_2701951c,Haacklee,Wrasse/Labridae n.refert,5.0,pacificcodcapturer81c,pacificcodcapturer81c,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-07-23T23:17:13.659442,218566.340558
2035-08-09,cargo_2035_27024e87,Haacklee,Wrasse/Labridae n.refert,8.0,welscatfishwrangler6ae,welscatfishwrangler6ae,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-08-09T21:41:18.667304,267521.332696
2035-08-20,cargo_2035_270275e0,Haacklee,Wrasse/Labridae n.refert,6.75,oceanreaper44a,oceanreaper44a,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-08-20T21:33:20.466191,52379.578016
2035-08-20,cargo_2035_270275e0,Haacklee,Wrasse/Labridae n.refert,6.75,oceanreaper44a,oceanreaper44a,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-08-20T05:08:28.674549,5454.581672
2035-08-20,cargo_2035_270275e0,Haacklee,Wrasse/Labridae n.refert,6.75,oceanreaper44a,oceanreaper44a,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-08-20T19:41:09.869107,6730.597084
2035-08-20,cargo_2035_270275e0,Haacklee,Wrasse/Labridae n.refert,6.75,maritimematrix7755,maritimematrix7755,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-08-20T07:37:32.657035,56608.103564
2035-02-22,cargo_2035_27030e75,Haacklee,Wrasse/Labridae n.refert,5.25,seasanctuary505,seasanctuary505,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-02-22T11:28:47.593914,63650.454861
2035-09-03,cargo_2035_270324c8,Haacklee,Wrasse/Labridae n.refert,6.75,yellowfintunataker08b,yellowfintunataker08b,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-09-03T00:00:00,18323.496226
2035-09-03,cargo_2035_270324c8,Haacklee,Wrasse/Labridae n.refert,6.75,yellowfintunataker08b,yellowfintunataker08b,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-09-03T00:00:00,18323.496226
2035-09-03,cargo_2035_270324c8,Haacklee,Wrasse/Labridae n.refert,6.75,europeanperchpirated9b,europeanperchpirated9b,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-09-03T00:00:00,0.0
2035-09-03,cargo_2035_270324c8,Haacklee,Wrasse/Labridae n.refert,6.75,europeanperchpirated9b,europeanperchpirated9b,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-09-03T19:08:58.968664,60838.725063
2035-09-03,cargo_2035_270324c8,Haacklee,Wrasse/Labridae n.refert,6.75,plaiceplundererba1,plaiceplundererba1,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-09-03T00:00:00,18973.690615
2035-09-17,cargo_2035_27034619,Haacklee,Wrasse/Labridae n.refert,3.5000000000000004,freightfirm27f,freightfirm27f,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-09-17T18:15:25.565234,49269.768885
2035-09-17,cargo_2035_27034619,Haacklee,Wrasse/Labridae n.refert,3.5000000000000004,freightfirm27f,freightfirm27f,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-09-17T18:15:25.565234,49269.768885
2035-09-20,cargo_2035_270350bb,Haacklee,Wrasse/Labridae n.refert,3.75,halibuthero9b9,halibuthero9b9,['Entity.Vessel.FishingVessel'],City of Haacklee,['Entity.Vessel.FishingVessel'],2035-09-20T21:47:55.931394,94596.658874
2035-09-20,cargo_2035_270350bb,Haacklee,Wrasse/Labridae n.refert,3.75,nauticalnirvana874,nauticalnirvana874,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-09-20T18:11:51.027435,46610.182614
2035-09-27,cargo_2035_2703752e,Haacklee,Wrasse/Labridae n.refert,7.249999999999999,nauticalnimbusa99,nauticalnimbusa99,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-09-27T01:16:40.708968,42262.929824
2035-10-04,cargo_2035_27039903,Haacklee,Wrasse/Labridae n.refert,6.5,transatlantic77d,transatlantic77d,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-10-04T12:29:59.905849,45317.663207
2035-10-08,cargo_2035_27040656,Haacklee,Wrasse/Labridae n.refert,9.5,oceanicoracle9da,oceanicoracle9da,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-10-08T15:33:18.579367,46787.26387
2035-10-08,cargo_2035_27040656,Haacklee,Wrasse/Labridae n.refert,9.5,oceanicoracle9da,oceanicoracle9da,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-10-08T15:33:18.579367,46787.26387
2035-10-11,cargo_2035_27041e02,Haacklee,Wrasse/Labridae n.refert,5.75,maritimemover13f,maritimemover13f,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-10-11T17:37:56.271739,42265.036362
2035-11-05,cargo_2035_2704611b,Haacklee,Wrasse/Labridae n.refert,4.0,seasentry2e28,seasentry2e28,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-11-05T19:49:06.780846,42992.462137
2035-03-01,cargo_2035_27047822,Haacklee,Wrasse/Labridae n.refert,9.0,maritimemomentum8d12,maritimemomentum8d12,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-03-01T20:50:10.760183,55297.838713
2035-11-22,cargo_2035_27052574,Haacklee,Wrasse/Labridae n.refert,3.5000000000000004,vesselvanguard5d06,vesselvanguard5d06,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-11-22T17:30:56.727500,56345.257154
2035-11-22,cargo_2035_27052574,Haacklee,Wrasse/Labridae n.refert,3.5000000000000004,vesselvanguard5d06,vesselvanguard5d06,['Entity.Vessel.CargoVessel'],City of Haacklee,['Entity.Vessel.CargoVessel'],2035-11-22T17:30:56.727500,56345.257154
2035-04-06,cargo_2035_27366912,Paackland,Wrasse/Labridae n.refert,18.0,harborhalo603,harborhalo603,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-04-06T06:45:18.888457,32336.859134
2035-04-06,cargo_2035_27366912,Paackland,Wrasse/Labridae n.refert,18.0,harborhalo603,harborhalo603,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-04-06T06:45:18.888457,32336.859134
2035-04-06,cargo_2035_27366912,Paackland,Wrasse/Labridae n.refert,18.0,harborhalo603,harborhalo603,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-04-06T06:45:18.888457,32336.859134
2035-04-20,cargo_2035_2736949e,Paackland,Wrasse/Labridae n.refert,21.75,seasovereignc6e,seasovereignc6e,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-04-20T08:20:02.139670,48397.177949
2035-04-20,cargo_2035_2736949e,Paackland,Wrasse/Labridae n.refert,21.75,seasovereignc6e,seasovereignc6e,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-04-20T08:20:02.139670,48397.177949
2035-04-20,cargo_2035_2736949e,Paackland,Wrasse/Labridae n.refert,21.75,seasovereignc6e,seasovereignc6e,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-04-20T08:20:02.139670,48397.177949
2035-04-20,cargo_2035_2736949e,Paackland,Wrasse/Labridae n.refert,21.75,maritimemastersd93,maritimemastersd93,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-04-20T21:04:35.730213,40637.000754
2035-04-20,cargo_2035_2736949e,Paackland,Wrasse/Labridae n.refert,21.75,maritimemastersd93,maritimemastersd93,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-04-20T21:04:35.730213,40637.000754
2035-04-20,cargo_2035_2736949e,Paackland,Wrasse/Labridae n.refert,21.75,seawaysynergybaf,seawaysynergybaf,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-04-20T14:57:25.001709,39954.242307
2035-04-20,cargo_2035_2736949e,Paackland,Wrasse/Labridae n.refert,21.75,seawaysynergybaf,seawaysynergybaf,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-04-20T14:57:25.001709,39954.242307
2035-05-01,cargo_2035_27371ad7,Paackland,Wrasse/Labridae n.refert,25.500000000000004,soleseeker47a,soleseeker47a,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-05-01T17:57:07.463406,65063.386156
2035-05-18,cargo_2035_27374c41,Paackland,Wrasse/Labridae n.refert,28.5,tarpontaker6cd,tarpontaker6cd,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-05-18T23:13:33.899909,366726.030887
2035-05-18,cargo_2035_27374c41,Paackland,Wrasse/Labridae n.refert,28.5,bassbaiterb9f,bassbaiterb9f,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-05-18T17:54:38.479463,194881.067144
2035-05-18,cargo_2035_27374c41,Paackland,Wrasse/Labridae n.refert,28.5,seawaysurgeb1c,seawaysurgeb1c,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-05-18T07:52:03.773315,37160.549498
2035-05-22,cargo_2035_27376018,Paackland,Wrasse/Labridae n.refert,-1.5,wahoowarriord42,wahoowarriord42,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-05-22T23:04:59.865409,132900.134591
2035-06-01,cargo_2035_27378ce1,Paackland,Wrasse/Labridae n.refert,6.75,seawayspectra490,seawayspectra490,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-06-01T05:47:08.018509,60685.352351
2035-06-01,cargo_2035_27378ce1,Paackland,Wrasse/Labridae n.refert,6.75,seawayspectra490,seawayspectra490,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-06-01T05:47:08.018509,60685.352351
2035-06-17,cargo_2035_27381636,Paackland,Wrasse/Labridae n.refert,27.75,dolphindasher004,dolphindasher004,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-06-17T13:20:24.892531,124823.037636
2035-02-18,cargo_2035_27386013,Paackland,Wrasse/Labridae n.refert,22.5,weakfishwranglerd3c,weakfishwranglerd3c,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-02-18T12:55:45.594928,83323.948502
2035-07-13,cargo_2035_2738731f,Paackland,Wrasse/Labridae n.refert,14.25,snooksnatcherbdb,snooksnatcherbdb,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-07-13T22:03:44.392893,179775.607107
2035-07-13,cargo_2035_2738731f,Paackland,Wrasse/Labridae n.refert,14.25,oceanicline3de,oceanicline3de,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-07-13T17:50:48.186723,53505.21262
2035-02-23,cargo_2035_2739773a,Paackland,Wrasse/Labridae n.refert,22.5,cargocynosure29d,cargocynosure29d,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-02-23T03:06:53.577998,46433.830205
2035-02-23,cargo_2035_2739773a,Paackland,Wrasse/Labridae n.refert,22.5,cargocynosure29d,cargocynosure29d,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-02-23T03:06:53.577998,46433.830205
2035-02-23,cargo_2035_2739773a,Paackland,Wrasse/Labridae n.refert,22.5,cargocynosure29d,cargocynosure29d,['Entity.Vessel.CargoVessel'],City of Paackland,['Entity.Vessel.CargoVessel'],2035-02-23T03:06:53.577998,46433.830205
2035-09-21,cargo_2035_27401842,Paackland,Wrasse/Labridae n.refert,18.0,brownbullheadbriganded2,brownbullheadbriganded2,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-09-21T23:23:40.327484,174979.672516
2035-09-25,cargo_2035_274020f7,Paackland,Wrasse/Labridae n.refert,12.750000000000002,flounderfinderd64,flounderfinderd64,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-09-25T23:47:32.317368,44177.699985
2035-11-02,cargo_2035_27410dbb,Paackland,Wrasse/Labridae n.refert,20.25,haddockhunter1a7,haddockhunter1a7,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-11-02T07:11:18.974272,104016.106737
2035-11-02,cargo_2035_27410dbb,Paackland,Wrasse/Labridae n.refert,20.25,haddockhunter1a7,haddockhunter1a7,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-11-02T00:00:00,18399.508976
2035-11-02,cargo_2035_27410dbb,Paackland,Wrasse/Labridae n.refert,20.25,haddockhunter1a7,haddockhunter1a7,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-11-02T20:38:22.425424,228097.574576
2035-11-02,cargo_2035_27410dbb,Paackland,Wrasse/Labridae n.refert,20.25,bigeyetunabanditb73,bigeyetunabanditb73,['Entity.Vessel.FishingVessel'],City of Paackland,['Entity.Vessel.FishingVessel'],2035-11-02T15:30:14.789325,74052.041781
